,DN,nome,ano,area,classificação
472,21,Paranaíba,2008,323883589.0,Antrópico
473,21,Paranaíba,2021,470948303.0,Antrópico
474,21,Paraná,2008,468511259.0,Antrópico
475,21,Paraná,2021,386639046.0,Antrópico
476,21,Paraíba do Sul,2008,185979459.0,Antrópico
477,21,Paraíba do Sul,2021,204687862.0,Antrópico
478,21,Parnaíba,2008,60256479.0,Antrópico
479,21,Parnaíba,2021,77003227.0,Antrópico
480,21,São Francisco,2008,279658143.0,Antrópico
481,21,São Francisco,2021,559753266.0,Antrópico
482,21,Tapajós,2008,3484335.0,Antrópico
483,21,Tapajós,2021,4148974.0,Antrópico
484,21,Tietê,2008,42709120.0,Antrópico
485,21,Tietê,2021,340619783.0,Antrópico
486,21,Tocantins,2021,228940307.0,Antrópico
487,21,Uruguai,2008,588191806.0,Antrópico
488,21,Uruguai,2021,438086683.0,Antrópico
489,21,Xingú,2008,2488340.0,Antrópico
490,21,Xingú,2021,5341929.0,Antrópico
491,23,Doce,2008,384584.0,Não-Antrópico
492,23,Doce,2021,111319.0,Não-Antrópico
493,23,Itabapoana,2008,126820.0,Não-Antrópico
494,23,Itabapoana,2021,61741.0,Não-Antrópico
495,23,Jequitinhonha,2008,1722.0,Não-Antrópico
496,23,Jequitinhonha,2021,861.0,Não-Antrópico
497,23,Mucuri,2008,25526.0,Não-Antrópico
498,23,Mucuri,2021,5105.0,Não-Antrópico
499,23,Paraguaçu,2008,25295.0,Não-Antrópico
500,23,Paraguaçu,2021,11337.0,Não-Antrópico
501,23,Paraíba do Sul,2008,104077.0,Não-Antrópico
502,23,Paraíba do Sul,2021,88222.0,Não-Antrópico
503,23,Parnaíba,2008,3654943.0,Não-Antrópico
504,23,Parnaíba,2021,1318003.0,Não-Antrópico
505,23,São Francisco,2008,362929.0,Não-Antrópico
506,23,São Francisco,2021,344489.0,Não-Antrópico
507,23,Tietê,2008,1722.0,Não-Antrópico
508,23,Tietê,2021,821.0,Não-Antrópico
509,23,Tocantins,2021,9670.0,Não-Antrópico
510,23,Uruguai,2008,16370.0,Não-Antrópico
511,23,Uruguai,2021,16370.0,Não-Antrópico
512,24,Antas,2008,189669.0,Antrópico
513,24,Antas,2021,242215.0,Antrópico
514,24,Araguari,2008,8939.0,Antrópico
515,24,Araguari,2021,14303.0,Antrópico
516,24,Capivari,2008,22679.0,Antrópico
517,24,Capivari,2021,29164.0,Antrópico
518,24,Curruá Una,2008,46432.0,Antrópico
519,24,Curruá Una,2021,50897.0,Antrópico
520,24,Doce,2008,6208297.0,Antrópico
521,24,Doce,2021,7883574.0,Antrópico
522,24,Grande,2008,6838377.0,Antrópico
523,24,Grande,2021,9449424.0,Antrópico
524,24,Iguaçu,2008,2855358.0,Antrópico
525,24,Iguaçu,2021,4393022.0,Antrópico
526,24,Itabapoana,2008,1657911.0,Antrópico
527,24,Itabapoana,2021,457665.0,Antrópico
528,24,Itajaí-Açú,2008,1090015.0,Antrópico
529,24,Itajaí-Açú,2021,1390454.0,Antrópico
530,24,Itiquira,2008,6840.0,Antrópico
531,24,Itiquira,2021,207014.0,Antrópico
532,24,Jacuí,2008,131435.0,Antrópico
533,24,Jacuí,2021,207014.0,Antrópico
534,24,Jari,2008,738334.0,Antrópico
535,24,Jari,2021,720456.0,Antrópico
536,24,Jequitinhonha,2008,597678.0,Antrópico
537,24,Jequitinhonha,2021,830419.0,Antrópico
538,24,Madeira,2008,3966832.0,Antrópico
539,24,Madeira,2021,4707410.0,Antrópico
540,24,Manso,2008,6052.0,Antrópico
541,24,Manso,2021,16426.0,Antrópico
542,24,Mucuri,2008,385045.0,Antrópico
543,24,Mucuri,2021,484745.0,Antrópico
544,24,Paraguaçu,2008,445252.0,Antrópico
545,24,Paraguaçu,2021,740461.0,Antrópico
546,24,Paranapanema,2008,2420775.0,Antrópico
547,24,Paranapanema,2021,3704072.0,Antrópico
548,24,Paranaíba,2008,3984072.0,Antrópico
549,24,Paranaíba,2021,5360613.0,Antrópico
550,24,Paraná,2008,2500481.0,Antrópico
551,24,Paraná,2021,4255474.0,Antrópico
552,24,Paraíba do Sul,2008,15556311.0,Antrópico
553,24,Paraíba do Sul,2021,18220716.0,Antrópico
554,24,Parnaíba,2008,3516009.0,Antrópico
555,24,Parnaíba,2021,4214460.0,Antrópico
556,24,São Francisco,2008,9978250.0,Antrópico
557,24,São Francisco,2021,13766330.0,Antrópico
558,24,Tapajós,2008,1842517.0,Antrópico
559,24,Tapajós,2021,2832145.0,Antrópico
560,24,Tietê,2008,597678.0,Antrópico
561,24,Tietê,2021,25428030.0,Antrópico
562,24,Tocantins,2021,8759609.0,Antrópico
563,24,Uruguai,2008,2670581.0,Antrópico
564,24,Uruguai,2021,3969292.0,Antrópico
565,24,Xingú,2008,790928.0,Antrópico
566,24,Xingú,2021,1261400.0,Antrópico
567,25,Antas,2008,550215.0,Não-Contabilizado
568,25,Antas,2021,910047.0,Não-Contabilizado
569,25,Capivari,2008,77785.0,Não-Contabilizado
570,25,Capivari,2021,90743.0,Não-Contabilizado
571,25,Correntes,2008,304606.0,Não-Contabilizado
572,25,Correntes,2021,157892.0,Não-Contabilizado
573,25,Doce,2008,5097056.0,Não-Contabilizado
574,25,Doce,2021,10642716.0,Não-Contabilizado
575,25,Grande,2008,6042167.0,Não-Contabilizado
576,25,Grande,2021,18459401.0,Não-Contabilizado
577,25,Iguaçu,2008,4032363.0,Não-Contabilizado
578,25,Iguaçu,2021,9546377.0,Não-Contabilizado
579,25,Itabapoana,2008,632864.0,Não-Contabilizado
580,25,Itabapoana,2021,206215.0,Não-Contabilizado
581,25,Itajaí-Açú,2008,228550.0,Não-Contabilizado
582,25,Itajaí-Açú,2021,512999.0,Não-Contabilizado
583,25,Itiquira,2008,70965.0,Não-Contabilizado
584,25,Itiquira,2021,4041822.0,Não-Contabilizado
585,25,Jacuí,2008,650760.0,Não-Contabilizado
586,25,Jacuí,2021,4041822.0,Não-Contabilizado
587,25,Jequitinhonha,2008,6190994.0,Não-Contabilizado
588,25,Jequitinhonha,2021,9266144.0,Não-Contabilizado
589,25,Madeira,2008,559955.0,Não-Contabilizado
590,25,Madeira,2021,77651.0,Não-Contabilizado
591,25,Manso,2008,405485.0,Não-Contabilizado
592,25,Manso,2021,3735802.0,Não-Contabilizado
593,25,Mucuri,2008,144868.0,Não-Contabilizado
594,25,Mucuri,2021,442246.0,Não-Contabilizado
595,25,Paraguaçu,2008,1306040.0,Não-Contabilizado
596,25,Paraguaçu,2021,1864145.0,Não-Contabilizado
597,25,Paranapanema,2008,3263574.0,Não-Contabilizado
598,25,Paranapanema,2021,21588401.0,Não-Contabilizado
599,25,Paranaíba,2008,7414598.0,Não-Contabilizado
600,25,Paranaíba,2021,24303245.0,Não-Contabilizado
601,25,Paraná,2008,8328524.0,Não-Contabilizado
602,25,Paraná,2021,21408553.0,Não-Contabilizado
603,25,Paraíba do Sul,2008,5693696.0,Não-Contabilizado
604,25,Paraíba do Sul,2021,6263877.0,Não-Contabilizado
605,25,Parnaíba,2008,34486410.0,Não-Contabilizado
606,25,Parnaíba,2021,48774271.0,Não-Contabilizado
607,25,São Francisco,2008,61155084.0,Não-Contabilizado
608,25,São Francisco,2021,115328410.0,Não-Contabilizado
609,25,Tapajós,2008,3256198.0,Não-Contabilizado
610,25,Tapajós,2021,1781846.0,Não-Contabilizado
611,25,Tietê,2008,6190994.0,Não-Contabilizado
612,25,Tietê,2021,11448036.0,Não-Contabilizado
613,25,Tocantins,2021,121046869.0,Não-Contabilizado
614,25,Uruguai,2008,42972639.0,Não-Contabilizado
615,25,Uruguai,2021,35183971.0,Não-Contabilizado
616,25,Xingú,2008,489525.0,Não-Contabilizado
617,25,Xingú,2021,329843.0,Não-Contabilizado
618,29,Capivari,2008,6494.0,Não-Antrópico
619,29,Doce,2008,1818236.0,Não-Antrópico
620,29,Doce,2021,1990855.0,Não-Antrópico
621,29,Grande,2008,626598.0,Não-Antrópico
622,29,Grande,2021,604837.0,Não-Antrópico
623,29,Iguaçu,2008,29037.0,Não-Antrópico
624,29,Iguaçu,2021,36231.0,Não-Antrópico
625,29,Itabapoana,2008,12299.0,Não-Antrópico
626,29,Itabapoana,2021,4186.0,Não-Antrópico
627,29,Itajaí-Açú,2008,5597.0,Não-Antrópico
628,29,Itajaí-Açú,2021,2399.0,Não-Antrópico
629,29,Jequitinhonha,2008,1937192.0,Não-Antrópico
630,29,Jequitinhonha,2021,1605227.0,Não-Antrópico
631,29,Mucuri,2008,266448.0,Não-Antrópico
632,29,Mucuri,2021,350924.0,Não-Antrópico
633,29,Paranaíba,2008,6739.0,Não-Antrópico
634,29,Paranaíba,2021,7581.0,Não-Antrópico
635,29,Paraíba do Sul,2008,417824.0,Não-Antrópico
636,29,Paraíba do Sul,2021,336972.0,Não-Antrópico
637,29,Parnaíba,2008,13266.0,Não-Antrópico
638,29,Parnaíba,2021,4054610.0,Não-Antrópico
639,29,São Francisco,2008,1201920.0,Não-Antrópico
640,29,São Francisco,2021,2782513.0,Não-Antrópico
641,29,Tietê,2008,1937192.0,Não-Antrópico
642,29,Tietê,2021,87046.0,Não-Antrópico
643,29,Tocantins,2021,22637.0,Não-Antrópico
644,29,Uruguai,2008,1627970.0,Não-Antrópico
645,29,Uruguai,2021,1908515.0,Não-Antrópico
646,30,Araguari,2008,1031546.0,Antrópico
647,30,Araguari,2021,1954924.0,Antrópico
648,30,Doce,2008,515992.0,Antrópico
649,30,Doce,2021,877266.0,Antrópico
650,30,Grande,2008,112422.0,Antrópico
651,30,Grande,2021,217599.0,Antrópico
652,30,Iguaçu,2008,541444.0,Antrópico
653,30,Iguaçu,2021,960026.0,Antrópico
654,30,Itabapoana,2008,4788.0,Antrópico
655,30,Itajaí-Açú,2008,4788.0,Antrópico
656,30,Itajaí-Açú,2021,7183.0,Antrópico
657,30,Jari,2008,244039.0,Antrópico
658,30,Jari,2021,387068.0,Antrópico
659,30,Jequitinhonha,2008,60907.0,Antrópico
660,30,Jequitinhonha,2021,61764.0,Antrópico
661,30,Madeira,2008,31027098.0,Antrópico
662,30,Madeira,2021,41476777.0,Antrópico
663,30,Paraguaçu,2008,9581.0,Antrópico
664,30,Paraguaçu,2021,15678.0,Antrópico
665,30,Paranapanema,2008,27777.0,Antrópico
666,30,Paranapanema,2021,25331.0,Antrópico
667,30,Paranaíba,2008,375118.0,Antrópico
668,30,Paranaíba,2021,698090.0,Antrópico
669,30,Paraíba do Sul,2008,51187.0,Antrópico
670,30,Paraíba do Sul,2021,70987.0,Antrópico
671,30,São Francisco,2008,839006.0,Antrópico
672,30,São Francisco,2021,3067933.0,Antrópico
673,30,Tapajós,2008,83379163.0,Antrópico
674,30,Tapajós,2021,183796518.0,Antrópico
675,30,Tietê,2008,60907.0,Antrópico
676,30,Tietê,2021,103750.0,Antrópico
677,30,Tocantins,2008,10599929.0,Antrópico
678,30,Tocantins,2021,27171760.0,Antrópico
679,30,Uatuamã,2008,10599929.0,Antrópico
680,30,Uatuamã,2021,12203487.0,Antrópico
681,30,Xingú,2008,17071804.0,Antrópico
682,30,Xingú,2021,44120022.0,Antrópico
683,31,Paraíba do Sul,2008,7003146.0,Não-Contabilizado
684,31,Paraíba do Sul,2021,5846933.0,Não-Contabilizado
685,31,Tietê,2021,22208.0,Não-Contabilizado
686,32,Doce,2008,2536.0,Não-Antrópico
687,32,Jequitinhonha,2008,4304.0,Não-Antrópico
688,32,Jequitinhonha,2021,6026.0,Não-Antrópico
689,32,Mucuri,2008,9361.0,Não-Antrópico
690,32,Mucuri,2021,16167.0,Não-Antrópico
691,32,Paraguaçu,2008,89858.0,Não-Antrópico
692,32,Paraguaçu,2021,61937.0,Não-Antrópico
693,32,Paraíba do Sul,2008,37419.0,Não-Antrópico
694,32,Paraíba do Sul,2021,44129.0,Não-Antrópico
695,32,Parnaíba,2008,781354.0,Não-Antrópico
696,32,Parnaíba,2021,807253.0,Não-Antrópico
697,32,Tietê,2008,4304.0,Não-Antrópico
698,32,Tietê,2021,18065.0,Não-Antrópico
699,33,Antas,2008,58149240.0,Não-Contabilizado
700,33,Antas,2021,66199339.0,Não-Contabilizado
701,33,Araguari,2008,78428779.0,Não-Contabilizado
702,33,Araguari,2021,80418934.0,Não-Contabilizado
703,33,Capivari,2008,15403921.0,Não-Contabilizado
704,33,Capivari,2021,14499549.0,Não-Contabilizado
705,33,Correntes,2008,21608458.0,Não-Contabilizado
706,33,Correntes,2021,19997779.0,Não-Contabilizado
707,33,Curruá Una,2008,90211504.0,Não-Contabilizado
708,33,Curruá Una,2021,84334005.0,Não-Contabilizado
709,33,Doce,2008,610442110.0,Não-Contabilizado
710,33,Doce,2021,603787731.0,Não-Contabilizado
711,33,Grande,2008,3168894638.0,Não-Contabilizado
712,33,Grande,2021,2874452508.0,Não-Contabilizado
713,33,Iguaçu,2008,987719056.0,Não-Contabilizado
714,33,Iguaçu,2021,979933710.0,Não-Contabilizado
715,33,Itabapoana,2008,54426621.0,Não-Contabilizado
716,33,Itabapoana,2021,18695383.0,Não-Contabilizado
717,33,Itajaí-Açú,2008,18759475.0,Não-Contabilizado
718,33,Itajaí-Açú,2021,19355346.0,Não-Contabilizado
719,33,Itiquira,2008,3361654.0,Não-Contabilizado
720,33,Itiquira,2021,313629880.0,Não-Contabilizado
721,33,Jacuí,2008,315247913.0,Não-Contabilizado
722,33,Jacuí,2021,313629880.0,Não-Contabilizado
723,33,Jari,2008,245909534.0,Não-Contabilizado
724,33,Jari,2021,221772763.0,Não-Contabilizado
725,33,Jauru,2008,6759798.0,Não-Contabilizado
726,33,Jauru,2021,6578595.0,Não-Contabilizado
727,33,Jequitinhonha,2008,410895990.0,Não-Contabilizado
728,33,Jequitinhonha,2021,366065165.0,Não-Contabilizado
729,33,Madeira,2008,4484534802.0,Não-Contabilizado
730,33,Madeira,2021,4415241672.0,Não-Contabilizado
731,33,Manso,2008,339269360.0,Não-Contabilizado
732,33,Manso,2021,306820654.0,Não-Contabilizado
733,33,Mucuri,2008,44815834.0,Não-Contabilizado
734,33,Mucuri,2021,43826218.0,Não-Contabilizado
735,33,Paraguaçu,2008,293788471.0,Não-Contabilizado
736,33,Paraguaçu,2021,261013017.0,Não-Contabilizado
737,33,Paranapanema,2008,2035391932.0,Não-Contabilizado
738,33,Paranapanema,2021,1991954845.0,Não-Contabilizado
739,33,Paranaíba,2008,2744991676.0,Não-Contabilizado
740,33,Paranaíba,2021,2698911641.0,Não-Contabilizado
741,33,Paraná,2008,574945308.0,Não-Contabilizado
742,33,Paraná,2021,741624325.0,Não-Contabilizado
743,33,Paraíba do Sul,2008,638565856.0,Não-Contabilizado
744,33,Paraíba do Sul,2021,617503274.0,Não-Contabilizado
745,33,Parnaíba,2008,1225576332.0,Não-Contabilizado
746,33,Parnaíba,2021,1120906613.0,Não-Contabilizado
747,33,São Francisco,2008,3483060666.0,Não-Contabilizado
748,33,São Francisco,2021,2242130536.0,Não-Contabilizado
749,33,Tapajós,2008,912554131.0,Não-Contabilizado
750,33,Tapajós,2021,967787353.0,Não-Contabilizado
751,33,Tietê,2008,410895990.0,Não-Contabilizado
752,33,Tietê,2021,2195952840.0,Não-Contabilizado
753,33,Tocantins,2008,144554918.0,Não-Contabilizado
754,33,Tocantins,2021,3888049401.0,Não-Contabilizado
755,33,Uatuamã,2008,144554918.0,Não-Contabilizado
756,33,Uatuamã,2021,91440028.0,Não-Contabilizado
757,33,Uruguai,2008,2443864775.0,Não-Contabilizado
758,33,Uruguai,2021,2743761019.0,Não-Contabilizado
759,33,Xingú,2008,794479669.0,Não-Contabilizado
760,33,Xingú,2021,2967913752.0,Não-Contabilizado
761,39,Antas,2008,8182468.0,Antrópico
762,39,Antas,2021,14601455.0,Antrópico
763,39,Capivari,2008,10532.0,Antrópico
764,39,Capivari,2021,21878.0,Antrópico
765,39,Correntes,2008,854.0,Antrópico
766,39,Correntes,2021,5123.0,Antrópico
767,39,Curruá Una,2008,8929.0,Antrópico
768,39,Curruá Una,2021,789250.0,Antrópico
769,39,Doce,2021,5097.0,Antrópico
770,39,Grande,2008,3685850.0,Antrópico
771,39,Grande,2021,10426115.0,Antrópico
772,39,Iguaçu,2008,25514068.0,Antrópico
773,39,Iguaçu,2021,31901483.0,Antrópico
774,39,Itabapoana,2008,2260983.0,Antrópico
775,39,Itajaí-Açú,2008,2260983.0,Antrópico
776,39,Itajaí-Açú,2021,4256298.0,Antrópico
777,39,Itiquira,2021,73673934.0,Antrópico
778,39,Jacuí,2008,57614788.0,Antrópico
779,39,Jacuí,2021,73673934.0,Antrópico
780,39,Jequitinhonha,2021,16208.0,Antrópico
781,39,Madeira,2008,215858.0,Antrópico
782,39,Madeira,2021,5071590.0,Antrópico
783,39,Manso,2008,26788.0,Antrópico
784,39,Manso,2021,4323.0,Antrópico
785,39,Paranapanema,2008,28872250.0,Antrópico
786,39,Paranapanema,2021,38104655.0,Antrópico
787,39,Paranaíba,2008,20794050.0,Antrópico
788,39,Paranaíba,2021,18524455.0,Antrópico
789,39,Paraná,2008,26279920.0,Antrópico
790,39,Paraná,2021,30518936.0,Antrópico
791,39,Paraíba do Sul,2008,4121.0,Antrópico
792,39,Paraíba do Sul,2021,158324.0,Antrópico
793,39,Parnaíba,2008,725479.0,Antrópico
794,39,Parnaíba,2021,483436.0,Antrópico
795,39,São Francisco,2008,6451711.0,Antrópico
796,39,São Francisco,2021,7839564.0,Antrópico
797,39,Tapajós,2008,9514365.0,Antrópico
798,39,Tapajós,2021,9868062.0,Antrópico
799,39,Tietê,2021,3080377.0,Antrópico
800,39,Tocantins,2021,11792400.0,Antrópico
801,39,Uruguai,2008,351354879.0,Antrópico
802,39,Uruguai,2021,450729269.0,Antrópico
803,39,Xingú,2008,1929143.0,Antrópico
804,39,Xingú,2021,8897787.0,Antrópico
805,40,Capivari,2008,4865.0,Antrópico
806,40,Iguaçu,2008,12855.0,Antrópico
807,40,Iguaçu,2021,27446.0,Antrópico
808,40,Itabapoana,2008,1836237.0,Antrópico
809,40,Itajaí-Açú,2008,1836237.0,Antrópico
810,40,Itajaí-Açú,2021,670141.0,Antrópico
811,40,Itiquira,2021,1658919.0,Antrópico
812,40,Jacuí,2021,1658919.0,Antrópico
813,40,Tocantins,2021,1655059.0,Antrópico
814,40,Uruguai,2008,5801095.0,Antrópico
815,40,Uruguai,2021,25844680.0,Antrópico
816,41,Antas,2008,1214680.0,Antrópico
817,41,Antas,2021,6174098.0,Antrópico
818,41,Araguari,2008,50058.0,Antrópico
819,41,Araguari,2021,13408.0,Antrópico
820,41,Capivari,2008,184830.0,Antrópico
821,41,Capivari,2021,57541.0,Antrópico
822,41,Correntes,2008,854.0,Antrópico
823,41,Correntes,2021,854.0,Antrópico
824,41,Curruá Una,2008,777664.0,Antrópico
825,41,Curruá Una,2021,856170.0,Antrópico
826,41,Doce,2008,895849.0,Antrópico
827,41,Doce,2021,1658354.0,Antrópico
828,41,Grande,2008,20299737.0,Antrópico
829,41,Grande,2021,34944461.0,Antrópico
830,41,Iguaçu,2008,29911818.0,Antrópico
831,41,Iguaçu,2021,14309096.0,Antrópico
832,41,Itabapoana,2008,9461539.0,Antrópico
833,41,Itabapoana,2021,704533.0,Antrópico
834,41,Itajaí-Açú,2008,7351363.0,Antrópico
835,41,Itajaí-Açú,2021,2366067.0,Antrópico
836,41,Itiquira,2021,7430076.0,Antrópico
837,41,Jacuí,2008,946702.0,Antrópico
838,41,Jacuí,2021,7430076.0,Antrópico
839,41,Jari,2008,50058.0,Antrópico
840,41,Jari,2021,7152.0,Antrópico
841,41,Jequitinhonha,2008,34295.0,Antrópico
842,41,Jequitinhonha,2021,4295.0,Antrópico
843,41,Madeira,2008,706367.0,Antrópico
844,41,Madeira,2021,6880428.0,Antrópico
845,41,Manso,2008,18146.0,Antrópico
846,41,Manso,2021,22467.0,Antrópico
847,41,Paraguaçu,2008,90578.0,Antrópico
848,41,Paraguaçu,2021,154202.0,Antrópico
849,41,Paranapanema,2008,30876993.0,Antrópico
850,41,Paranapanema,2021,13288147.0,Antrópico
851,41,Paranaíba,2008,25768926.0,Antrópico
852,41,Paranaíba,2021,12136952.0,Antrópico
853,41,Paraná,2008,38506369.0,Antrópico
854,41,Paraná,2021,19241416.0,Antrópico
855,41,Paraíba do Sul,2008,42215677.0,Antrópico
856,41,Paraíba do Sul,2021,29155480.0,Antrópico
857,41,Parnaíba,2008,307628.0,Antrópico
858,41,Parnaíba,2021,2915289.0,Antrópico
859,41,São Francisco,2008,8812733.0,Antrópico
860,41,São Francisco,2021,19770433.0,Antrópico
861,41,Tapajós,2008,10760763.0,Antrópico
862,41,Tapajós,2021,12260984.0,Antrópico
863,41,Tietê,2008,34295.0,Antrópico
864,41,Tietê,2021,49497424.0,Antrópico
865,41,Tocantins,2008,894.0,Antrópico
866,41,Tocantins,2021,6505093.0,Antrópico
867,41,Uatuamã,2008,894.0,Antrópico
868,41,Uatuamã,2021,572057.0,Antrópico
869,41,Uruguai,2008,31639413.0,Antrópico
870,41,Uruguai,2021,35978679.0,Antrópico
871,41,Xingú,2008,5756728.0,Antrópico
872,41,Xingú,2021,8672180.0,Antrópico
873,46,Doce,2008,415441.0,Antrópico
874,46,Doce,2021,1424976.0,Antrópico
875,46,Grande,2008,815572.0,Antrópico
876,46,Grande,2021,2010037.0,Antrópico
877,46,Iguaçu,2008,41374.0,Antrópico
878,46,Iguaçu,2021,17038.0,Antrópico
879,46,Itabapoana,2008,189140.0,Antrópico
880,46,Itabapoana,2021,101267.0,Antrópico
881,46,Jequitinhonha,2008,58065.0,Antrópico
882,46,Jequitinhonha,2021,17058.0,Antrópico
883,46,Paraguaçu,2021,4367.0,Antrópico
884,46,Paranapanema,2008,469447.0,Antrópico
885,46,Paranapanema,2021,486232.0,Antrópico
886,46,Paranaíba,2008,490641.0,Antrópico
887,46,Paranaíba,2021,690373.0,Antrópico
888,46,Paraná,2008,536531.0,Antrópico
889,46,Paraná,2021,265485.0,Antrópico
890,46,Paraíba do Sul,2008,42630.0,Antrópico
891,46,Paraíba do Sul,2021,51021.0,Antrópico
892,46,São Francisco,2008,2192813.0,Antrópico
893,46,São Francisco,2021,2409993.0,Antrópico
894,46,Tietê,2008,58065.0,Antrópico
895,46,Tietê,2021,46459.0,Antrópico
896,47,Grande,2008,3711855.0,Antrópico
897,47,Grande,2021,4753098.0,Antrópico
898,47,Jequitinhonha,2021,178948.0,Antrópico
899,47,Paranapanema,2008,823158.0,Antrópico
900,47,Paranapanema,2021,621481.0,Antrópico
901,47,Paranaíba,2008,660044.0,Antrópico
902,47,Paranaíba,2021,319694.0,Antrópico
903,47,Paraná,2008,146728.0,Antrópico
904,47,Paraná,2021,398258.0,Antrópico
905,47,São Francisco,2008,70953.0,Antrópico
906,47,São Francisco,2021,279197.0,Antrópico
907,47,Tietê,2021,1026119.0,Antrópico
908,48,Doce,2008,841.0,Antrópico
909,48,Doce,2021,5062.0,Antrópico
910,48,Grande,2008,17578.0,Antrópico
911,48,Grande,2021,317005.0,Antrópico
912,48,Paraguaçu,2008,38340.0,Antrópico
913,48,Paraguaçu,2021,102797.0,Antrópico
914,48,Paranapanema,2008,9060.0,Antrópico
915,48,Paranapanema,2021,440749.0,Antrópico
916,48,Paranaíba,2008,13521.0,Antrópico
917,48,Paranaíba,2021,12678.0,Antrópico
918,48,Paraná,2008,2442.0,Antrópico
919,48,Paraná,2021,2462.0,Antrópico
920,48,Paraíba do Sul,2021,38739.0,Antrópico
921,48,Parnaíba,2021,892.0,Antrópico
922,48,São Francisco,2008,22754458.0,Antrópico
923,48,São Francisco,2021,54414200.0,Antrópico
924,48,Tietê,2021,59889.0,Antrópico
925,49,Doce,2008,32045.0,Não-Antrópico
926,49,Doce,2021,118912.0,Não-Antrópico
927,49,Itabapoana,2008,180244.0,Não-Antrópico
928,49,Itabapoana,2021,120161.0,Não-Antrópico
929,49,Jequitinhonha,2021,14634.0,Não-Antrópico
930,49,Paraíba do Sul,2008,477032.0,Não-Antrópico
931,49,Paraíba do Sul,2021,946294.0,Não-Antrópico
932,50,Doce,2008,787685.0,Não-Antrópico
933,50,Doce,2021,775875.0,Não-Antrópico
934,50,Itabapoana,2008,85112.0,Não-Antrópico
935,50,Itabapoana,2021,35045.0,Não-Antrópico
936,50,Jequitinhonha,2008,459662.0,Não-Antrópico
937,50,Jequitinhonha,2021,519924.0,Não-Antrópico
938,50,Mucuri,2008,26377.0,Não-Antrópico
939,50,Mucuri,2021,42545.0,Não-Antrópico
940,50,Paraguaçu,2021,6105.0,Não-Antrópico
941,50,Paraíba do Sul,2008,404631.0,Não-Antrópico
942,50,Paraíba do Sul,2021,423768.0,Não-Antrópico
943,50,Tietê,2008,459662.0,Não-Antrópico
944,62,Paraná,2021,854.0,Antrópico
945,62,São Francisco,2008,37538.0,Antrópico
946,62,São Francisco,2021,866.0,Antrópico
947,62,Tapajós,2008,11357.0,Antrópico
948,62,Tocantins,2021,3458.0,Antrópico
